name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
Project coordiantor / content manager,,,1800.0,USD,Москва,2005-03-29T17:14:06+0400
Программист,,,1500.0,USD,Москва,2005-03-29T17:35:20+0400
HTML верстальщик,,,,,Москва,2005-03-29T17:46:04+0400
Менеджер Интернет-проекта,,,,,Москва,2005-03-29T17:51:50+0400
IT Support Specialist,,,,,Москва,2005-03-29T18:15:12+0400
Cистемный администратор,,,,,Москва,2005-03-29T18:35:48+0400
Менеджер по развитию,,,1000.0,USD,Москва,2005-03-29T19:10:35+0400
Менеджер по работе с госсектором,,,1000.0,USD,Москва,2005-03-29T19:24:44+0400
Project Coordinator,,,2700.0,USD,Москва,2005-03-29T19:39:50+0400
Системный администратор,,,300.0,USD,Россия,2005-03-30T08:46:01+0400
Оператор в контактный  центр (код вакансии 070),,,550.0,USD,Москва,2005-03-30T09:32:42+0400
Специалист в офис продаж (код вакансии 069),,,600.0,USD,Москва,2005-03-30T09:57:41+0400
Системный инженер / специалист по вычислительным системам,,,700.0,USD,Москва,2005-03-30T10:52:13+0400
Системный инженер/специалист по сетям/ специалист по оборудованию CISCO,,,1500.0,USD,Москва,2005-03-30T10:52:45+0400
Программист 1С,,,1200.0,USD,Москва,2005-03-30T10:59:57+0400
Программист 1С,,,1200.0,USD,Москва,2005-03-30T11:00:48+0400
Оператор call-центра,,,600.0,USD,Москва,2005-03-30T11:01:11+0400
Business Process Analyst (SAP),,,,,Москва,2005-03-30T11:34:50+0400
ПОМОЩНИК СИСТЕМНОГО АДМИНИСТРАТОРА в Аудиторскую компанию,,,400.0,USD,Москва,2005-03-30T12:34:47+0400
"Редактор, журналист, обозреватель",,,,,Москва,2005-03-30T12:52:43+0400
Руководитель проекта по развитию товарной группы «Посуда»,,,1000.0,USD,Москва,2005-03-30T13:23:12+0400
Программист 1С,,,1800.0,USD,Москва,2005-03-30T13:29:20+0400
Менеджер по технической поддержке,,,,,Москва,2005-03-30T13:34:03+0400
Программист 1С,,,1000.0,USD,Москва,2005-03-30T13:41:20+0400
Разработчик .NET,,,1500.0,USD,Москва,2005-03-30T13:42:29+0400
IT Директор,,,1200.0,USD,Волгоград,2005-03-30T14:29:39+0400
Помощник консультанта по оценке основных средств,,,,,Москва,2005-03-30T14:36:27+0400
Директор по управлению персоналом,,,5000.0,USD,Москва,2005-03-30T14:38:27+0400
Менеджер по работе с поставщиками,,,700.0,USD,Москва,2005-03-30T14:58:58+0400
Специалист по интернет-рекламе (от А-Класс Рекрутмент),,,900.0,USD,Москва,2005-03-30T15:01:04+0400
Руководитель проекта,,,,,Москва,2005-03-30T15:55:31+0400
Разработчик C# (WinForms),,,1000.0,USD,Санкт-Петербург,2005-03-30T16:51:14+0400
Менеджер по региональному техническому развитию,,,,,Москва,2005-03-30T17:11:50+0400
Специалист по реляционным базам данных,,,1500.0,USD,Москва,2005-03-30T17:31:53+0400
Global Software Management Manager,,,,,Санкт-Петербург,2005-03-30T18:34:24+0400
Global Software Management Analyst,,,,,Санкт-Петербург,2005-03-31T09:16:57+0400
Менеджер по продуктам/ Product manager/ Продакт менеджер,,,2500.0,USD,Москва,2005-03-31T09:50:03+0400
Менеджер по закупкам отдела заказов,,,600.0,USD,Москва,2005-03-31T09:50:04+0400
Программист-аналитик,,,,,Москва,2005-03-31T10:22:36+0400
Технический писатель,,,800.0,USD,Москва,2005-03-31T10:32:03+0400
РУКОВОДИТЕЛЬ СЕКТОРА КОРПОРАТИВНЫХ ПРОДАЖ.,,,1000.0,USD,Санкт-Петербург,2005-03-31T12:04:24+0400
НАЧАЛЬНИК ОТДЕЛА ПРОЕКТИРОВАНИЯ.,,,1700.0,USD,Санкт-Петербург,2005-03-31T12:04:24+0400
МЕНЕДЖЕР ПО КОРПОРАТИВНЫМ ПРОДАЖАМ КОМПЬЮТЕРНОЙ ТЕХНИКИ.,,,800.0,USD,Санкт-Петербург,2005-03-31T12:04:24+0400
СЕРВИС-ИНЖЕНЕР НА ВЫЕЗДЕ.,,,450.0,USD,Санкт-Петербург,2005-03-31T12:07:15+0400
Менеджер по продажам,,,700.0,USD,Москва,2005-03-31T12:08:59+0400
Business Analyst,,,3000.0,USD,Москва,2005-03-31T12:52:14+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР,,,,,Москва,2005-03-31T13:22:34+0400
Аналитик,,,,,Москва,2005-03-31T13:31:41+0400
Аналитик базы данных,,,700.0,USD,Москва,2005-03-31T13:35:24+0400
Руководитель отдела продаж компьютерного оборудования,,,,,Москва,2005-03-31T14:45:18+0400
Менеджер по работе с клиентами,,,1000.0,USD,Москва,2005-03-31T15:31:03+0400
Аналитик/ персональный помощник,,,1000.0,USD,Москва,2005-03-31T15:58:38+0400
Менеджер по развитию направления (цифровая фототехника) в крупную компанию-дистрибутор,,,2500.0,USD,Москва,2005-03-31T16:43:51+0400
Менеджер по продажам в крупную компанию-дистрибутор компьютерной техники,,,2000.0,USD,Москва,2005-03-31T16:45:59+0400
Дизайнер,,,1000.0,USD,Москва,2005-03-31T16:55:44+0400
Программист,,,1000.0,USD,Москва,2005-03-31T17:19:03+0400
Ведущий специалист технической поддержки,,,700.0,USD,Москва,2005-03-31T17:26:57+0400
Руководитель отдела информационных систем(Вакансия от БЛМ Консорт),,,2500.0,USD,Москва,2005-03-31T17:40:56+0400
"Менеджер (директор) проектов по внедрению систем ERP (АСУ). Код вакансии: ""НВ-проекты""",,,5000.0,USD,Москва,2005-03-31T17:43:42+0400
"Руководитель направления  интеллектуальных заданий, инфраструктуры зданий и сооружений",,,,,Москва,2005-03-31T17:46:41+0400
Ведущий специалист по автоматизации процессов HR,,,,,Москва,2005-03-31T17:53:43+0400
Менеджер по работе с клиентами,,,1000.0,USD,Москва,2005-03-31T18:14:31+0400
Финансовый менеджер,,,,,Москва,2005-03-31T18:53:58+0400
SAP R/3 Consultant (MM),,,,,Москва,2005-04-01T10:15:24+0400
SAP R/3 Consultant (SD),,,,,Москва,2005-04-01T10:15:25+0400
Разработчик Java,,,,,Москва,2005-04-01T10:19:02+0400
Программист 1-С,,,,,Москва,2005-04-01T11:03:12+0400
Консультант по информационным технологиям,,,,,Москва,2005-04-01T11:47:45+0400
Инженер технической поддержки (инженер Help Desk),,,800.0,USD,Москва,2005-04-01T12:04:52+0400
Начальник технического отдела центра обработки вызовов,,,800.0,USD,Тверь,2005-04-01T12:06:21+0400
Специалист 2 категории Администрации Генерального Директора,,,500.0,USD,Москва,2005-04-01T12:09:51+0400
Программист,,,700.0,USD,Москва,2005-04-01T13:09:22+0400
Руководитель отдела по разработке ПО,,,1500.0,USD,Москва,2005-04-01T13:10:05+0400
Руководитель отдела системного администрирования,,,1300.0,USD,Москва,2005-04-01T13:14:11+0400
Менеджер по продажам (серверы и системы хранения),,,1500.0,USD,Москва,2005-04-01T13:41:17+0400
Специалист по тестированию ПО,,,,,Москва,2005-04-01T14:45:33+0400
System Administrator (western bank),,,2200.0,USD,Москва,2005-04-01T14:45:34+0400
Дизайнер программных приложений,,,1200.0,USD,Москва,2005-04-01T14:45:34+0400
Программист\бизнес-аналитик по Diasoft 5NT,,,2000.0,USD,Москва,2005-04-01T14:45:34+0400
Системный администратор,,,600.0,USD,Москва,2005-04-01T15:09:59+0400
Системный администратор,,,,,Москва,2005-04-01T15:52:13+0400
Разработчик asp.net,,,,,Москва,2005-04-01T16:05:30+0400
Секретарь,,,550.0,USD,Москва,2005-04-01T16:17:04+0400
Аниматор,,,1000.0,USD,Москва,2005-04-01T16:20:54+0400
Сервис-менеджер,,,450.0,USD,Москва,2005-04-01T16:24:04+0400
Арт-директор,,,2500.0,USD,Москва,2005-04-01T16:28:37+0400
Арт-директор,,,,,Москва,2005-04-01T16:37:49+0400
Senior Software Engineer,,,1700.0,USD,Москва,2005-04-01T17:06:07+0400
Embedded Software Engineer,,,1700.0,USD,Москва,2005-04-01T17:06:08+0400
Менеджер по продажам рекламных площадей,,,700.0,USD,Москва,2005-04-01T17:25:05+0400
Программист,,,1000.0,USD,Москва,2005-04-01T17:27:48+0400
Начальник управления банковских технологий,,,3500.0,USD,Москва,2005-04-01T18:30:14+0400
Начальник отдела телекоммуникаций,,,3500.0,USD,Москва,2005-04-01T18:32:29+0400
Технический писатель,,,,,Москва,2005-04-01T18:44:35+0400
Хороший коллектив приглашает МЕНЕДЖЕРА по работе с корпоративными клиентами с з/п 750$ (Продажа КИС).,,,,,Москва,2005-04-01T18:51:09+0400
Java-программист (код: JD-CL),,,1500.0,USD,Москва,2005-04-01T18:59:17+0400
Системный администратор (код: SA),,,1000.0,USD,Москва,2005-04-01T18:59:17+0400
Senior Account Manager (код: SAM),,,3500.0,USD,Москва,2005-04-01T18:59:17+0400
